age,daily_activity_hours,sleep_hours,caffeine_intake,screen_time,exercise_hours,stress_score,burnout_general
37.0,7.21,5.56,0.0,8.28,1.52,2,Low
33.0,9.76,5.33,0.0,11.69,0.04,4,Medium
22.0,9.94,4.3,2.0,12.28,0.89,3,Medium
31.0,7.15,7.83,3.0,9.11,0.03,1,Low
28.0,7.5,8.41,5.0,11.69,0.64,2,Low
28.0,9.83,6.33,7.0,11.15,0.16,5,Medium
32.0,5.49,6.67,6.0,9.28,0.97,3,Medium
37.0,12.38,5.21,7.0,15.46,1.85,6,High
24.0,12.83,4.86,5.0,14.36,1.37,6,High
32.0,8.66,8.12,5.0,12.62,1.56,2,Low
23.0,6.09,7.99,5.0,7.43,1.16,1,Low
21.0,13.48,7.89,5.0,15.19,1.79,4,Medium
35.0,12.82,6.32,2.0,14.42,0.29,6,High
28.0,6.44,8.32,5.0,11.2,0.9,2,Low
25.0,8.41,5.64,6.0,11.06,1.75,4,Medium
30.0,10.76,5.12,3.0,15.05,0.62,3,Medium
41.0,5.75,6.32,2.0,7.61,0.0,3,Medium
43.0,9.13,4.9,5.0,13.85,1.95,4,Medium
41.0,8.25,8.42,4.0,12.04,0.05,2,Low
20.0,12.91,5.69,6.0,16.15,0.3,7,High
23.0,8.3,6.88,2.0,12.48,0.84,3,Medium
42.0,13.55,6.57,5.0,18.1,1.67,6,High
32.0,7.0,4.78,0.0,11.32,0.9,3,Medium
32.0,6.89,8.96,2.0,8.68,1.09,0,Low
21.0,12.0,4.86,6.0,13.96,0.4,7,High
28.0,6.78,7.76,6.0,8.04,1.14,1,Low
43.0,12.32,7.96,4.0,14.2,0.7,3,Medium
27.0,4.96,4.73,6.0,7.33,0.2,4,Medium
26.0,5.11,8.67,2.0,6.23,1.89,0,Low
37.0,9.41,7.14,2.0,13.5,1.36,1,Low
22.0,11.19,7.21,4.0,15.55,1.82,3,Medium
25.0,6.25,6.52,3.0,7.29,0.36,3,Medium
31.0,5.66,4.71,4.0,6.69,0.47,3,Medium
31.0,12.35,7.76,3.0,13.94,0.85,3,Medium
40.0,7.59,6.91,4.0,12.08,0.59,3,Medium
27.0,8.55,4.59,1.0,11.43,1.52,3,Medium
41.0,4.28,7.5,2.0,9.21,0.68,0,Low
23.0,12.21,4.45,2.0,13.72,1.79,5,Medium
40.0,10.99,5.76,0.0,13.89,0.13,4,Medium
30.0,10.92,4.25,1.0,15.89,0.35,4,Medium
22.0,9.06,6.39,0.0,10.66,0.34,4,Medium
32.0,9.38,8.53,2.0,12.68,1.34,1,Low
44.0,11.43,4.01,0.0,13.81,0.02,6,High
36.0,6.47,5.33,3.0,9.02,1.61,2,Low
41.0,6.32,8.0,1.0,10.88,1.09,1,Low
29.0,4.28,4.05,4.0,8.32,1.07,2,Low
31.0,9.7,7.95,5.0,12.82,0.4,3,Medium
34.0,11.38,7.88,4.0,15.55,0.57,3,Medium
29.0,7.55,5.81,2.0,12.42,1.36,3,Medium
33.0,13.78,8.41,3.0,17.94,0.54,3,Medium
32.0,11.04,4.06,1.0,13.99,1.61,5,Medium
24.0,12.31,5.56,4.0,13.96,1.62,5,Medium
25.0,4.4,5.69,5.0,5.58,0.55,3,Medium
21.0,7.74,5.68,6.0,10.1,0.7,4,Medium
41.0,5.83,6.93,6.0,7.35,0.38,4,Medium
36.0,4.73,6.6,2.0,6.63,1.61,2,Low
23.0,6.25,5.6,1.0,7.58,1.98,2,Low
29.0,10.96,7.57,4.0,12.47,1.83,1,Low
22.0,11.74,5.4,3.0,15.71,1.28,5,Medium
44.0,4.43,5.62,3.0,6.76,1.13,2,Low
22.0,8.28,5.44,7.0,11.97,0.96,4,Medium
34.0,5.22,4.64,1.0,9.75,0.47,3,Medium
25.0,8.31,7.76,6.0,9.65,0.17,2,Low
36.0,8.34,4.23,7.0,13.3,0.88,4,Medium
31.0,8.98,4.75,0.0,12.56,1.12,3,Medium
41.0,12.93,4.53,1.0,14.14,1.02,5,Medium
39.0,12.05,8.13,2.0,14.31,1.39,3,Medium
43.0,10.37,4.22,3.0,14.91,0.38,4,Medium
30.0,12.85,7.32,6.0,16.23,0.71,4,Medium
44.0,10.78,4.22,4.0,12.93,0.83,3,Medium
23.0,12.19,7.93,7.0,16.95,0.37,5,Medium
25.0,9.64,8.56,3.0,13.79,1.81,1,Low
39.0,11.24,8.02,1.0,15.79,0.18,4,Medium
42.0,4.2,7.53,2.0,8.28,1.43,0,Low
35.0,10.9,7.98,0.0,13.05,1.1,1,Low
34.0,13.35,7.83,6.0,16.69,1.05,4,Medium
36.0,11.14,5.03,6.0,15.51,1.98,6,High
27.0,4.37,6.5,3.0,6.09,1.24,2,Low
31.0,7.78,8.8,1.0,9.43,1.79,0,Low
41.0,12.1,5.72,5.0,13.74,1.83,6,High
40.0,13.59,8.85,1.0,15.37,0.2,4,Medium
34.0,12.41,6.31,2.0,16.76,0.87,5,Medium
28.0,12.64,7.29,7.0,16.91,1.54,4,Medium
21.0,5.23,8.08,7.0,6.84,1.65,1,Low
24.0,12.46,5.97,1.0,16.28,1.57,5,Medium
25.0,7.24,4.16,6.0,10.75,0.89,4,Medium
26.0,9.93,7.54,1.0,12.03,1.5,1,Low
44.0,10.63,7.12,7.0,12.63,0.63,2,Low
20.0,11.4,4.94,3.0,15.32,0.34,6,High
42.0,8.41,5.24,1.0,10.69,1.24,3,Medium
26.0,12.88,8.55,2.0,14.99,1.35,3,Medium
44.0,11.85,6.74,3.0,16.48,0.43,6,High
35.0,4.38,5.41,6.0,7.27,1.42,3,Medium
35.0,8.92,5.53,5.0,13.69,1.93,4,Medium
30.0,12.98,5.1,1.0,15.15,1.89,5,Medium
40.0,5.9,7.96,0.0,9.6,1.04,0,Low
23.0,13.83,5.66,5.0,16.05,1.77,6,High
26.0,11.1,6.27,7.0,15.48,1.72,6,High
23.0,10.77,8.51,0.0,14.92,0.95,1,Low
34.0,9.87,7.44,2.0,12.05,1.56,1,Low
38.0,11.21,4.31,6.0,12.54,0.01,7,High
28.0,8.22,4.2,0.0,10.65,1.74,3,Medium
30.0,12.45,6.83,1.0,16.49,1.19,5,Medium
27.0,10.96,8.44,0.0,12.36,0.48,2,Low
20.0,11.71,5.62,6.0,15.4,0.69,6,High
42.0,11.92,5.24,5.0,16.48,0.4,7,High
44.0,4.92,7.74,7.0,6.64,0.85,1,Low
43.0,4.56,7.01,0.0,9.01,0.66,0,Low
32.0,6.59,4.75,1.0,10.26,1.63,3,Medium
41.0,9.82,4.88,2.0,13.98,1.96,3,Medium
23.0,8.44,5.41,1.0,11.22,0.5,3,Medium
27.0,4.22,5.03,5.0,6.03,0.21,4,Medium
22.0,4.4,8.86,4.0,9.1,0.79,0,Low
28.0,12.27,4.09,3.0,13.35,0.29,6,High
21.0,10.08,7.13,5.0,13.3,1.67,2,Low
32.0,13.44,5.62,5.0,16.28,1.24,6,High
34.0,5.73,8.44,3.0,8.88,0.3,1,Low
42.0,6.58,7.35,2.0,9.72,1.5,0,Low
31.0,11.57,8.99,5.0,13.38,1.95,4,Medium
23.0,11.75,4.84,1.0,15.47,0.96,5,Medium
27.0,8.05,4.44,0.0,9.13,1.92,2,Low
28.0,13.51,4.7,7.0,14.59,0.07,7,High
42.0,13.38,5.35,5.0,16.29,0.07,7,High
24.0,4.12,6.08,3.0,7.29,1.92,2,Low
43.0,5.72,8.31,5.0,7.82,1.4,1,Low
37.0,7.35,8.58,7.0,10.41,0.73,2,Low
30.0,4.95,6.31,2.0,7.35,1.02,2,Low
34.0,11.85,7.24,7.0,15.46,1.41,4,Medium
41.0,8.55,5.32,2.0,13.38,1.68,3,Medium
36.0,5.86,8.35,6.0,10.0,1.31,1,Low
31.0,10.61,4.55,6.0,12.6,0.95,4,Medium
26.0,9.51,7.87,5.0,13.56,1.2,2,Low
29.0,6.07,6.9,7.0,9.67,1.02,3,Medium
44.0,7.4,8.31,2.0,10.96,0.9,1,Low
44.0,9.97,7.59,4.0,14.54,0.41,2,Low
29.0,13.25,5.41,0.0,15.18,0.94,5,Medium
32.0,13.2,6.87,6.0,15.67,0.38,7,High
38.0,6.88,4.07,2.0,8.21,0.09,3,Medium
30.0,11.36,6.38,6.0,15.26,0.75,6,High
32.0,11.76,4.43,7.0,16.14,0.05,7,High
40.0,12.09,6.14,1.0,14.71,1.13,5,Medium
27.0,9.71,4.55,0.0,12.14,0.14,4,Medium
27.0,4.11,8.78,0.0,7.74,0.88,0,Low
34.0,5.07,8.57,2.0,7.25,0.02,1,Low
30.0,5.17,4.11,2.0,7.63,0.73,2,Low
30.0,10.06,7.19,5.0,13.13,1.35,2,Low
20.0,13.84,5.53,1.0,16.75,0.32,6,High
36.0,6.43,6.16,4.0,8.26,1.12,2,Low
25.0,12.99,5.23,3.0,14.1,1.79,5,Medium
43.0,9.94,8.74,6.0,13.66,0.41,3,Medium
41.0,6.07,7.44,6.0,9.57,0.75,1,Low
44.0,6.62,8.76,4.0,11.32,0.34,2,Low
34.0,8.32,6.81,6.0,11.9,0.57,4,Medium
28.0,5.22,8.8,7.0,8.72,0.59,1,Low
33.0,4.79,8.46,1.0,8.87,0.65,0,Low
37.0,10.8,4.64,7.0,12.87,1.28,4,Medium
36.0,8.07,5.55,6.0,11.45,1.49,4,Medium
37.0,11.26,5.22,3.0,14.34,1.02,5,Medium
24.0,5.1,6.86,2.0,7.85,1.22,2,Low
28.0,4.58,7.63,1.0,6.7,0.91,0,Low
30.0,9.45,5.88,2.0,13.35,1.87,3,Medium
43.0,4.83,4.7,6.0,9.51,0.98,3,Medium
41.0,12.28,5.05,1.0,14.2,1.56,5,Medium
20.0,10.32,7.71,3.0,11.62,1.15,1,Low
37.0,9.57,4.74,3.0,14.57,1.77,3,Medium
25.0,5.33,5.11,7.0,9.09,0.9,3,Medium
21.0,6.87,6.12,5.0,11.42,1.39,4,Medium
34.0,8.93,4.36,0.0,10.51,0.93,3,Medium
40.0,10.33,5.06,2.0,14.53,1.71,3,Medium
33.0,5.83,4.75,6.0,10.08,1.99,4,Medium
24.0,4.09,8.76,1.0,5.7,0.49,1,Low
25.0,8.83,8.31,5.0,11.01,0.16,3,Medium
41.0,5.84,4.57,7.0,7.71,0.28,4,Medium
37.0,8.92,8.35,3.0,13.82,1.86,1,Low
29.0,8.55,8.25,6.0,12.6,0.79,2,Low
32.0,10.28,6.98,6.0,12.82,1.12,4,Medium
22.0,4.43,8.59,3.0,8.16,0.58,0,Low
25.0,5.71,6.93,7.0,7.14,0.45,4,Medium
27.0,8.33,7.56,0.0,10.92,1.18,1,Low
31.0,7.56,6.08,2.0,12.43,0.38,4,Medium
32.0,7.92,8.57,1.0,9.59,0.28,1,Low
30.0,12.04,8.12,4.0,14.58,0.64,3,Medium
31.0,12.86,4.83,4.0,17.02,1.72,5,Medium
20.0,6.49,6.88,3.0,10.15,0.07,4,Medium
36.0,12.36,8.48,2.0,15.89,1.67,3,Medium
35.0,8.59,7.97,4.0,13.0,1.24,1,Low
30.0,6.74,8.81,2.0,7.86,0.08,1,Low
32.0,13.85,5.16,3.0,17.93,1.2,5,Medium
37.0,12.25,5.84,0.0,16.78,0.85,5,Medium
30.0,13.94,6.54,4.0,15.0,1.68,5,Medium
31.0,5.68,5.16,1.0,8.92,1.81,2,Low
25.0,5.44,5.97,7.0,7.83,0.57,3,Medium
28.0,9.03,6.69,5.0,10.23,1.57,4,Medium
35.0,10.39,4.96,3.0,13.06,0.62,3,Medium
23.0,5.71,5.28,5.0,9.29,0.59,3,Medium
22.0,12.6,4.62,7.0,17.28,0.39,7,High
35.0,9.32,7.57,7.0,12.8,1.36,2,Low
43.0,8.11,5.81,0.0,12.54,0.52,3,Medium
44.0,10.02,5.1,1.0,11.51,0.93,3,Medium
31.0,10.35,6.54,5.0,12.19,1.62,4,Medium
30.0,4.43,4.34,1.0,9.31,1.58,2,Low
44.0,7.64,5.47,2.0,9.58,0.32,3,Medium
37.0,4.62,8.43,3.0,8.1,1.17,0,Low
38.0,12.52,6.49,1.0,14.97,1.83,5,Medium
42.0,13.93,8.25,7.0,16.8,0.08,5,Medium
42.0,12.16,5.24,4.0,16.6,1.59,5,Medium
25.0,12.52,4.88,7.0,16.46,0.49,7,High
41.0,10.26,8.25,0.0,12.21,1.34,1,Low
25.0,4.36,7.73,1.0,6.52,1.85,0,Low
23.0,11.67,5.72,0.0,15.79,1.02,5,Medium
31.0,10.71,7.74,3.0,13.67,1.7,1,Low
38.0,4.5,8.54,4.0,9.3,0.09,1,Low
21.0,9.44,8.91,0.0,13.71,0.84,1,Low
36.0,9.15,5.8,2.0,10.99,0.88,3,Medium
30.0,10.92,5.84,5.0,15.06,1.08,4,Medium
40.0,12.05,8.31,0.0,14.06,1.94,3,Medium
21.0,8.19,6.87,4.0,13.08,0.53,3,Medium
21.0,12.81,4.91,4.0,15.75,1.94,5,Medium
42.0,9.61,8.97,1.0,13.49,0.89,1,Low
27.0,7.8,4.69,5.0,10.71,1.14,4,Medium
32.0,4.48,6.8,7.0,6.97,0.16,4,Medium
29.0,10.72,7.33,0.0,14.91,0.57,1,Low
27.0,13.87,8.69,0.0,18.26,0.08,4,Medium
23.0,13.12,8.24,4.0,14.41,0.28,4,Medium
34.0,11.17,5.23,6.0,13.29,1.27,6,High
20.0,5.05,6.86,2.0,8.08,1.53,2,Low
30.0,6.39,8.77,7.0,8.66,1.74,1,Low
26.0,5.87,7.68,6.0,10.0,0.5,1,Low
36.0,7.55,7.44,7.0,9.01,0.67,1,Low
39.0,6.36,7.77,4.0,10.55,1.14,1,Low
43.0,6.44,5.61,2.0,9.91,0.17,3,Medium
37.0,10.17,7.65,5.0,12.33,1.61,2,Low
41.0,7.19,5.16,6.0,9.57,0.97,3,Medium
41.0,10.77,6.14,4.0,12.5,1.93,3,Medium
28.0,10.38,4.09,3.0,14.25,0.27,4,Medium
24.0,11.52,6.07,0.0,14.02,0.7,5,Medium
29.0,11.52,5.33,5.0,15.27,0.41,7,High
23.0,7.31,4.99,2.0,10.37,1.39,3,Medium
24.0,4.15,8.19,3.0,5.73,1.89,0,Low
29.0,4.55,7.48,2.0,7.55,0.18,1,Low
30.0,6.82,4.56,1.0,10.85,0.48,4,Medium
40.0,10.9,6.47,1.0,13.09,0.48,4,Medium
43.0,13.07,6.33,0.0,16.66,1.02,5,Medium
29.0,13.59,4.71,3.0,15.39,0.9,5,Medium
27.0,4.26,8.0,3.0,5.8,1.45,0,Low
21.0,13.9,5.83,1.0,16.34,1.47,5,Medium
27.0,12.43,4.96,5.0,16.47,1.18,6,High
35.0,5.8,5.58,1.0,8.64,1.68,2,Low
41.0,4.63,4.48,3.0,5.95,0.79,2,Low
24.0,7.78,4.72,2.0,11.32,0.02,4,Medium
44.0,12.59,8.42,6.0,15.47,0.43,5,Medium
22.0,6.21,4.55,3.0,8.54,0.07,3,Medium
31.0,5.54,4.48,0.0,9.75,0.79,2,Low
32.0,13.1,8.7,3.0,14.72,0.72,3,Medium
32.0,13.38,7.23,4.0,18.03,0.2,4,Medium
29.0,4.13,4.5,3.0,6.47,1.51,2,Low
23.0,11.27,8.86,4.0,14.11,1.11,3,Medium
28.0,7.09,4.74,1.0,11.81,0.45,4,Medium
41.0,7.75,7.83,5.0,11.79,1.52,2,Low
43.0,8.69,4.17,4.0,9.99,1.34,2,Low
21.0,9.15,6.73,5.0,11.39,1.97,4,Medium
20.0,8.66,7.22,6.0,12.63,1.54,2,Low
44.0,11.02,7.09,5.0,14.0,1.94,4,Medium
26.0,11.19,7.99,3.0,12.47,1.45,3,Medium
36.0,8.4,8.38,3.0,11.52,1.33,1,Low
39.0,10.41,6.45,7.0,12.8,0.54,4,Medium
39.0,11.73,7.11,0.0,14.64,0.55,3,Medium
40.0,10.38,7.65,1.0,13.96,1.28,1,Low
22.0,9.88,5.78,4.0,12.9,1.76,3,Medium
22.0,6.29,6.52,2.0,7.9,1.23,2,Low
36.0,10.45,6.93,4.0,15.18,1.95,3,Medium
26.0,7.35,8.94,3.0,10.95,0.45,2,Low
33.0,13.2,6.94,2.0,15.47,1.65,5,Medium
36.0,10.54,5.12,2.0,15.4,1.85,3,Medium
37.0,6.78,6.94,4.0,11.31,0.85,3,Medium
32.0,8.73,8.1,6.0,10.3,1.92,2,Low
39.0,12.47,8.29,4.0,16.09,0.4,4,Medium
39.0,7.35,8.0,4.0,10.59,1.91,1,Low
40.0,9.25,8.44,4.0,11.02,1.81,1,Low
37.0,10.8,5.67,6.0,12.73,0.13,5,Medium
23.0,11.55,6.54,6.0,14.81,1.04,6,High
20.0,5.74,7.9,1.0,8.03,1.06,0,Low
37.0,9.65,5.32,0.0,13.99,0.11,4,Medium
20.0,13.12,5.86,0.0,14.51,0.08,6,High
32.0,13.68,8.16,4.0,18.34,0.01,4,Medium
39.0,10.56,7.85,0.0,14.92,1.05,1,Low
39.0,13.84,8.86,4.0,17.79,0.93,3,Medium
42.0,9.71,8.98,4.0,11.76,1.88,1,Low
29.0,8.43,5.2,4.0,12.29,0.68,3,Medium
30.0,9.52,8.5,5.0,12.28,1.32,2,Low
28.0,8.02,7.55,3.0,10.27,1.33,1,Low
24.0,8.58,5.1,0.0,12.92,1.83,3,Medium
20.0,12.49,5.5,0.0,13.65,0.71,5,Medium
36.0,11.59,8.73,1.0,15.36,0.63,3,Medium
21.0,7.47,7.37,4.0,11.06,0.66,1,Low
43.0,5.87,4.89,4.0,7.64,0.8,2,Low
32.0,7.48,4.47,5.0,9.62,0.55,3,Medium
28.0,10.8,5.7,5.0,13.86,0.69,4,Medium
23.0,6.63,7.12,7.0,8.95,1.36,1,Low
24.0,8.27,5.24,3.0,9.29,1.84,2,Low
30.0,7.87,5.5,0.0,9.03,1.17,2,Low
43.0,11.66,7.54,1.0,15.73,0.02,4,Medium
38.0,12.84,4.51,3.0,14.17,0.53,5,Medium
40.0,10.99,6.23,0.0,15.7,1.9,3,Medium
22.0,7.42,8.71,3.0,10.19,1.82,1,Low
31.0,8.33,5.98,7.0,12.36,0.23,5,Medium
38.0,5.43,6.17,3.0,6.93,1.82,2,Low
38.0,5.68,7.69,6.0,10.39,1.93,2,Low
32.0,5.64,7.9,4.0,6.78,0.65,0,Low
26.0,5.31,7.85,3.0,6.48,1.4,0,Low
34.0,5.8,8.99,4.0,7.02,1.12,0,Low
42.0,6.03,4.36,0.0,7.44,0.67,2,Low
26.0,5.12,8.91,5.0,8.07,0.31,2,Low
27.0,10.4,8.75,0.0,14.55,0.73,1,Low
24.0,13.9,8.26,7.0,16.04,1.86,4,Medium
40.0,12.79,6.27,4.0,16.77,1.62,5,Medium
33.0,4.46,8.35,5.0,8.56,0.66,1,Low
23.0,8.23,5.1,6.0,12.86,1.1,4,Medium
42.0,12.59,7.96,2.0,14.19,0.81,3,Medium
29.0,5.35,4.93,5.0,6.89,0.93,3,Medium
39.0,12.48,8.08,3.0,13.97,1.52,3,Medium
34.0,9.93,7.07,7.0,12.37,1.09,2,Low
37.0,13.31,4.49,7.0,16.27,0.36,7,High
39.0,12.76,8.48,0.0,15.61,0.54,3,Medium
32.0,10.77,6.89,6.0,12.8,1.14,4,Medium
27.0,10.58,7.28,3.0,14.07,1.39,1,Low
28.0,6.13,5.42,6.0,8.48,1.02,3,Medium
35.0,5.17,8.36,5.0,7.63,1.24,1,Low
38.0,8.15,6.73,2.0,9.57,1.58,2,Low
35.0,5.87,6.11,3.0,9.24,1.09,2,Low
26.0,5.02,6.67,2.0,8.64,1.95,2,Low
44.0,4.17,5.79,0.0,8.23,0.5,2,Low
23.0,6.93,5.93,5.0,8.87,1.06,3,Medium
34.0,8.24,6.81,4.0,10.18,0.91,3,Medium
24.0,5.82,7.73,7.0,9.98,1.93,1,Low
20.0,13.64,5.95,3.0,17.77,0.54,5,Medium
22.0,9.79,5.69,5.0,13.67,1.35,4,Medium
43.0,4.09,8.35,6.0,8.48,0.39,2,Low
27.0,8.86,4.04,1.0,10.43,1.95,3,Medium
23.0,12.38,7.55,7.0,14.78,1.09,4,Medium
21.0,6.2,5.47,3.0,8.59,1.83,2,Low
43.0,7.51,5.04,2.0,10.75,1.33,3,Medium
43.0,4.21,4.06,4.0,7.06,1.3,2,Low
29.0,13.77,8.48,2.0,16.61,0.69,3,Medium
23.0,4.67,8.56,4.0,7.88,1.54,0,Low
22.0,12.98,4.31,7.0,15.64,0.06,7,High
21.0,7.13,6.61,4.0,9.13,1.11,2,Low
44.0,9.88,4.76,4.0,13.54,0.06,4,Medium
36.0,10.79,7.79,7.0,14.95,0.61,2,Low
42.0,5.41,7.33,5.0,8.33,0.19,2,Low
40.0,8.44,5.49,6.0,12.04,1.82,4,Medium
43.0,7.25,4.58,7.0,10.39,1.26,4,Medium
39.0,4.57,8.16,6.0,5.81,1.34,1,Low
42.0,12.33,7.37,6.0,15.02,1.7,4,Medium
32.0,4.45,4.03,0.0,5.49,1.47,2,Low
24.0,10.53,7.14,7.0,14.18,0.25,3,Medium
40.0,7.14,8.05,5.0,10.17,1.24,2,Low
28.0,5.92,6.95,2.0,7.43,1.96,2,Low
44.0,10.67,6.12,6.0,13.84,0.43,5,Medium
44.0,9.75,6.92,5.0,14.34,1.24,4,Medium
41.0,7.15,7.1,6.0,9.51,1.13,1,Low
25.0,9.13,7.2,3.0,14.06,0.78,1,Low
44.0,12.64,4.89,3.0,16.78,0.71,5,Medium
29.0,7.14,7.12,5.0,11.4,0.19,3,Medium
27.0,6.45,4.94,2.0,9.09,1.93,2,Low
26.0,11.52,5.05,1.0,14.13,1.46,5,Medium
25.0,6.68,8.58,1.0,9.14,0.56,0,Low
40.0,7.75,4.8,2.0,9.14,1.86,2,Low
39.0,12.82,8.81,4.0,14.43,0.55,3,Medium
22.0,13.5,5.6,2.0,17.34,1.07,5,Medium
41.0,8.93,4.77,0.0,10.73,1.99,3,Medium
34.0,10.41,7.08,1.0,14.67,1.54,1,Low
23.0,8.14,6.98,2.0,11.09,1.14,3,Medium
31.0,6.99,6.21,4.0,10.26,1.49,3,Medium
25.0,13.51,6.38,7.0,15.13,1.83,6,High
38.0,5.15,7.11,4.0,6.92,1.93,0,Low
23.0,7.46,6.92,2.0,8.96,1.57,2,Low
34.0,12.99,5.87,3.0,16.05,1.7,5,Medium
28.0,11.23,8.42,2.0,15.33,0.8,3,Medium
24.0,4.29,7.34,4.0,8.22,0.78,0,Low
32.0,4.23,5.03,7.0,6.27,1.62,3,Medium
42.0,9.17,5.6,2.0,13.58,1.52,3,Medium
37.0,8.84,7.94,0.0,10.26,1.8,1,Low
24.0,8.43,4.52,3.0,9.89,0.27,3,Medium
44.0,7.02,7.75,2.0,11.42,1.38,1,Low
35.0,13.87,5.79,4.0,15.85,1.3,5,Medium
38.0,6.72,6.76,2.0,10.55,1.6,3,Medium
33.0,8.9,5.4,6.0,9.94,0.05,4,Medium
44.0,8.05,8.93,2.0,9.42,1.65,0,Low
35.0,5.7,8.53,1.0,9.14,0.65,0,Low
34.0,6.03,8.64,2.0,7.76,1.37,0,Low
41.0,13.18,4.92,7.0,14.29,1.23,6,High
23.0,12.58,8.21,0.0,15.45,0.88,3,Medium
26.0,5.99,6.68,4.0,8.31,1.49,2,Low
35.0,12.76,7.54,5.0,16.97,1.92,4,Medium
43.0,6.09,5.09,1.0,10.37,0.65,3,Medium
40.0,4.81,8.57,2.0,6.98,0.63,0,Low
41.0,12.8,5.34,6.0,15.65,1.69,6,High
40.0,4.52,5.17,3.0,8.33,0.87,2,Low
27.0,9.55,4.52,0.0,10.83,0.9,3,Medium
36.0,11.8,5.33,0.0,14.13,1.54,5,Medium
35.0,5.17,6.68,6.0,9.46,0.99,3,Medium
29.0,4.42,5.39,6.0,7.92,1.99,3,Medium
29.0,10.83,7.11,1.0,12.22,1.24,1,Low
21.0,7.07,6.4,6.0,11.18,1.29,4,Medium
28.0,9.59,5.44,7.0,10.99,1.29,4,Medium
36.0,13.33,6.55,6.0,17.78,1.77,6,High
30.0,7.06,4.84,2.0,8.49,0.37,3,Medium
29.0,4.49,7.2,0.0,9.05,0.12,1,Low
41.0,10.76,4.58,2.0,13.22,0.77,3,Medium
44.0,11.87,7.65,3.0,15.37,1.13,3,Medium
36.0,13.58,4.89,6.0,17.97,0.57,6,High
23.0,5.58,8.99,2.0,6.62,1.38,0,Low
35.0,7.92,8.12,5.0,9.98,0.15,2,Low
34.0,12.07,6.13,2.0,14.62,1.44,5,Medium
44.0,10.25,5.3,6.0,14.08,0.43,5,Medium
40.0,6.69,7.84,7.0,8.25,0.6,1,Low
24.0,6.84,5.9,4.0,10.55,1.61,3,Medium
25.0,5.24,7.78,5.0,6.53,1.55,1,Low
36.0,13.22,4.09,1.0,17.09,1.63,5,Medium
20.0,5.73,4.68,6.0,8.03,0.64,3,Medium
44.0,9.73,5.82,2.0,12.59,1.94,3,Medium
38.0,9.84,4.54,0.0,11.51,1.43,3,Medium
23.0,7.7,7.01,6.0,11.21,0.13,3,Medium
28.0,10.69,8.3,4.0,13.22,1.33,1,Low
43.0,7.88,7.81,2.0,11.49,0.34,2,Low
21.0,6.55,5.08,4.0,8.27,1.8,2,Low
27.0,7.99,6.42,1.0,12.4,1.51,3,Medium
34.0,12.08,6.26,6.0,16.04,0.16,7,High
25.0,10.36,6.01,0.0,11.87,0.81,3,Medium
34.0,9.33,5.37,0.0,10.4,1.57,3,Medium
42.0,10.25,6.33,6.0,14.47,1.29,4,Medium
26.0,13.88,8.87,6.0,16.1,0.88,4,Medium
44.0,8.38,8.41,7.0,9.85,0.52,1,Low
36.0,4.66,4.91,3.0,6.32,1.03,2,Low
28.0,7.98,4.04,4.0,9.93,1.21,2,Low
32.0,13.82,7.6,5.0,18.67,1.23,4,Medium
25.0,7.46,6.3,6.0,9.02,0.95,3,Medium
25.0,7.72,7.4,6.0,11.65,1.12,2,Low
39.0,10.1,7.03,1.0,13.73,0.58,1,Low
39.0,6.74,8.92,5.0,11.03,0.32,3,Medium
40.0,10.99,5.44,0.0,13.52,1.21,3,Medium
22.0,5.53,7.93,6.0,8.14,0.09,2,Low
36.0,5.08,5.17,3.0,8.58,0.13,3,Medium
36.0,9.35,6.18,7.0,11.94,0.49,5,Medium
31.0,9.55,8.88,1.0,10.72,0.39,2,Low
35.0,5.07,7.83,1.0,8.99,0.75,0,Low
34.0,13.64,5.58,2.0,17.2,0.74,5,Medium
32.0,9.73,7.1,6.0,12.42,0.23,3,Medium
42.0,5.51,4.25,3.0,7.72,0.49,3,Medium
36.0,12.0,7.59,4.0,15.96,0.7,3,Medium
22.0,9.23,6.85,5.0,13.15,1.59,4,Medium
34.0,5.88,6.35,7.0,10.16,0.53,4,Medium
23.0,5.03,7.45,7.0,9.08,1.29,1,Low
23.0,8.31,5.99,4.0,12.34,0.2,4,Medium
37.0,7.37,4.13,6.0,9.38,0.02,4,Medium
36.0,10.56,6.21,2.0,11.97,1.0,3,Medium
38.0,13.25,8.51,5.0,17.3,0.92,4,Medium
30.0,6.48,8.28,4.0,7.87,0.38,1,Low
39.0,12.55,6.04,7.0,17.48,0.57,6,High
22.0,13.2,4.11,0.0,17.7,0.06,6,High
27.0,13.02,7.18,7.0,16.15,1.6,4,Medium
33.0,13.52,7.71,4.0,15.93,0.6,3,Medium
20.0,12.42,5.47,6.0,15.53,0.44,7,High
33.0,9.93,6.38,7.0,13.87,1.61,4,Medium
21.0,8.1,8.96,5.0,12.13,0.08,3,Medium
42.0,8.92,6.88,0.0,10.21,0.57,3,Medium
23.0,12.73,5.76,2.0,16.95,0.53,5,Medium
43.0,7.01,7.14,7.0,10.58,0.53,2,Low
38.0,5.59,4.9,2.0,6.75,0.02,3,Medium
25.0,5.41,5.0,0.0,7.66,1.87,2,Low
44.0,12.27,8.62,5.0,15.31,1.73,4,Medium
20.0,11.61,5.2,5.0,13.36,0.83,6,High
